Station_train_code,Departure,Destination
G435,武汉,南宁东
G436,柳州,武汉
G451,青岛,徐州东
G452,徐州东,青岛
G453,徐州东,青岛
G454,青岛,徐州东
G455,荣成,上海虹桥
G456,上海虹桥,荣成
G457,上海虹桥,荣成
G458,荣成,上海虹桥
G459,烟台,上海虹桥
G460,上海虹桥,烟台
G461,上海虹桥,烟台
G462,烟台,上海虹桥
G469,北京南,威海
G470,威海,北京南
G471,北京南,烟台
G472,烟台,北京南
G473,北京南,烟台
G474,烟台,北京南
G475,北京南,荣成
G476,荣成,北京南
G478,荣成,北京南
G481,北京南,盐城北
G482,盐城北,北京南
G487,北京西,南昌西
G488,南昌西,北京西
G491,北京西,南昌西
G492,南昌西,北京西
G495,大连北,北京南
G496,北京南,大连北
G497,北京南,大连北
G498,大连北,北京南
G502,长沙南,北京西
G503,北京西,长沙南
G505,北京西,长沙南
G506,长沙南,北京西
G507,北京西,汉口
G508,汉口,北京西
G509,北京西,汉口
G510,武汉,北京西
G511,北京西,汉口
G512,汉口,北京西
G516,武汉,北京西
G517,北京西,武汉
G518,汉口,北京西
G519,北京西,武汉
G520,汉口,北京西
G521,北京西,汉口
G524,汉口,北京西
G525,北京西,汉口
G527,北京西,武汉
G528,武汉,北京西
G529,北京西,北海
G530,北海,北京西
G531,石家庄,深圳北
G532,深圳北,石家庄
G533,北京西,邵阳
G534,长沙南,北京西
G535,长沙南,桂林北
G536,桂林北,长沙南
G537,长沙南,桂林北
G538,桂林北,长沙南
G539,长沙南,南宁东
G540,南宁东,长沙南
G541,郑州东,广州南
G542,珠海,郑州东
G544,广州南,郑州东
G545,郑州东,珠海
G546,广州南,郑州东
G547,郑州东,广州南
G548,广州南,郑州东
G551,漯河西,深圳北
G552,广州南,信阳东
G553,信阳东,广州南
G554,深圳北,漯河西
G555,北京西,宜昌东
G556,宜昌东,北京西
G561,北京西,郑州东
G562,许昌东,北京西
G563,北京西,郑州东
G564,洛阳龙门,北京西
G565,北京西,郑州东
G567,北京西,郑州东
G571,北京西,重庆西
G572,黄冈东,北京西
G573,北京西,黄冈东
G574,重庆西,北京西
G575,长沙南,上海虹桥
G576,上海虹桥,长沙南
G577,上海虹桥,长沙南
G578,长沙南,上海虹桥
G579,南京南,长沙南
G580,长沙南,南京南
G581,武汉,宁波
G582,宁波,武汉
G583,宁波,武汉
G584,武汉,宁波
G585,北京西,武汉
G586,武汉,北京西
G587,北京西,武汉
G588,武汉,北京西
G589,汉口,温州南
G590,温州南,武汉
G591,温州南,武汉
G592,汉口,温州南
G593,武汉,杭州东
G594,杭州东,武汉
G595,杭州东,武汉
G596,武汉,杭州东
G597,武汉,上海虹桥
G598,上海虹桥,汉口
G599,上海虹桥,汉口
G600,武汉,上海虹桥
G601,北京西,太原南
G602,太原南,北京西
G603,北京西,太原南
G604,太原南,北京西
G605,北京西,永济北
G606,太原南,北京西
G607,北京西,太原南
G609,北京西,太原南
G610,太原南,北京西
G611,北京西,太原南
G612,太原南,北京西
G613,北京西,太原南
G614,太原南,北京西
G615,北京西,太原南
G616,永济北,北京西
G618,太原南,北京西
G619,北京西,太原南
G620,太原南,北京西
G621,北京西,太原南
G622,太原南,北京西
G623,北京西,太原南
G624,太原南,北京西
G625,北京西,太原南
G626,太原南,北京西
G627,北京西,运城北
G628,运城北,北京西
G629,北京西,太原南
G630,太原南,北京西
G631,南昌西,广州南
G632,广州南,南昌西
G633,九江,深圳北
G634,深圳北,九江
G635,合肥南,广州南
G636,广州南,合肥南
G637,南昌西,深圳北
G638,深圳北,南昌西
G639,兰州西,南昌西
G640,南昌西,兰州西
G641,南昌西,兰州西
G642,兰州西,南昌西
G645,南昌西,广州南
G646,广州南,南昌西
G649,合肥南,广州南
G650,广州南,合肥南
G651,北京西,西安北
G652,西安北,北京西
G653,北京西,西安北
G655,北京西,西安北
G656,西安北,北京西
G658,西安北,北京西
G659,北京西,西安北
G660,西安北,北京西
G661,北京西,西安北
G663,北京西,西安北
G664,西安北,北京西
G665,北京西,西安北
G666,西安北,北京西
G667,北京西,西安北
G668,西安北,北京西
G670,西安北,北京西
G671,北京西,宝鸡南
G672,宝鸡南,北京西
G673,北京西,宝鸡南
G674,宝鸡南,北京西
G675,武汉,上海虹桥
G676,上海虹桥,武汉
G677,上海虹桥,武汉
G678,武汉,上海虹桥
G681,原平西,北京西
G682,北京西,原平西
G683,北京西,原平西
G684,原平西,北京西
G685,太原南,郑州东
G686,郑州东,太原南
G687,郑州东,太原南
G688,太原南,郑州东
G691,太原南,武汉
G692,武汉,太原南
G693,武汉,太原南
G694,太原南,武汉
G695,太原南,长沙南
G696,长沙南,太原南
G697,长沙南,太原南
G698,太原南,长沙南
G701,大连北,哈尔滨西
G702,哈尔滨西,大连北
G703,大连北,大庆东
G704,哈尔滨西,大连北
G705,大连北,哈尔滨西
G706,哈尔滨西,大连北
G707,大连北,牡丹江
G708,哈尔滨西,大连北
G709,大连北,哈尔滨西
G710,哈尔滨西,大连北
G711,大连北,齐齐哈尔南
G712,哈尔滨西,大连北
G713,大连北,哈尔滨西
G714,绥芬河,大连北
G716,牡丹江,大连北
G717,大连北,绥芬河
G718,佳木斯,大连北
G719,大连北,哈尔滨西
G720,哈尔滨西,大连北
G722,齐齐哈尔南,大连北
G723,大连北,佳木斯
G724,哈尔滨西,大连北
G725,大连北,哈尔滨西
G727,大连北,哈尔滨西
G728,哈尔滨西,大连北
G729,大连北,哈尔滨西
G730,哈尔滨西,大连北
G731,大连北,哈尔滨西
G752,佳木斯,沈阳北
G753,沈阳北,佳木斯
G754,佳木斯,沈阳北
G755,沈阳北,佳木斯
G763,盘锦,哈尔滨西
G764,哈尔滨西,盘锦
G765,大连北,齐齐哈尔南
G766,齐齐哈尔南,大连北
G767,大连北,齐齐哈尔
G768,齐齐哈尔,大连北
G769,大连北,哈尔滨西
G770,大庆东,大连北
G771,大连北,佳木斯
G772,佳木斯,大连北
G781,庄河北,哈尔滨西
G782,哈尔滨西,庄河北
G783,哈尔滨西,庄河北
G784,庄河北,哈尔滨西
G785,丹东,齐齐哈尔南
G786,齐齐哈尔南,丹东
G787,齐齐哈尔南,丹东
G788,丹东,齐齐哈尔南
G801,北京西,商丘
G802,郑州,北京西
G804,北京西,商丘
G805,北京西,郑州东
G806,郑州,北京西
G807,北京西,郑州东
G808,洛阳龙门,北京西
G817,西安北,深圳北
G818,深圳北,西安北
G819,深圳北,西安北
G820,西安北,深圳北
G821,西安北,深圳北
G822,深圳北,西安北
G823,深圳北,西安北
G824,西安北,深圳北
G825,西安北,深圳北
G826,深圳北,西安北
G827,深圳北,西安北
G828,西安北,深圳北
G831,兰州西,广州南
G832,广州南,西安北
G833,广州南,西安北
G834,兰州西,广州南
G835,西安北,广州南
G836,广州南,西安北
G837,广州南,西安北
G838,西安北,广州南
G839,西安北,深圳北
G840,深圳北,西安北
G841,深圳北,西安北
G842,西安北,深圳北
G843,兰州西,广州南
G844,广州南,兰州西
G845,广州南,兰州西
G846,兰州西,广州南
G847,洛阳龙门,广州南
G850,洛阳龙门,广州南
G851,兰州西,武汉
G852,武汉,兰州西
G853,武汉,兰州西
G854,兰州西,武汉
G855,西安北,武汉
G856,武汉,西安北
G857,武汉,西安北
G858,西安北,武汉
G859,西安北,福州
G860,福州,西安北
G861,福州,西安北
G862,西安北,福州
G863,兰州西,长沙南
G864,长沙南,兰州西
G865,长沙南,兰州西
G866,兰州西,长沙南
G867,西安北,温州南
G868,温州南,西安北
G869,温州南,西安北
G870,西安北,温州南
G1001,武汉,深圳北
G1002,深圳北,武汉
G1003,武汉,深圳北
G1004,深圳北,武汉
G1005,武汉,深圳北
G1006,深圳北,武汉
G1007,武汉,深圳北
G1008,深圳北,武汉
G1009,武汉,深圳北
G1010,深圳北,武汉
G1012,深圳北,武汉
G1013,武汉,深圳北
G1014,深圳北,武汉
G1015,武汉,深圳北
G1017,武汉,深圳北
G1019,武汉,深圳北
G1020,深圳北,武汉
G1021,武汉,深圳北
G1022,深圳北,武汉
G1028,深圳北,宜昌东
G1029,深圳北,宜昌东
G1031,宜昌东,深圳北
G1032,深圳北,宜昌东
G1033,深圳北,宜昌东
G1034,宜昌东,深圳北
G1035,宜昌东,深圳北
G1036,深圳北,宜昌东
G1037,深圳北,宜昌东
G1038,宜昌东,深圳北
G1102,广州南,武汉
G1103,武汉,广州南
G1105,武汉,广州南
G1108,广州南,武汉
G1109,武汉,广州南
G1110,广州南,武汉
G1112,广州南,武汉
G1113,南京南,广州南
G1114,广州南,武汉
G1117,武汉,广州南
G1120,广州南,武汉
G1122,广州南,武汉
G1123,武汉,广州南
G1125,武汉,广州南
G1127,武汉,广州南
G1128,广州南,南京南
G1129,武汉,广州南
G1130,广州南,武汉
G1133,武汉,广州南
G1134,广州南,武汉
G1135,武汉,广州南
G1136,广州南,武汉
G1138,广州南,武汉
G1140,广州南,武汉
G1143,武汉,广州南
G1145,宜昌东,广州南
G1146,广州南,宜昌东
G1147,广州南,宜昌东
G1148,宜昌东,广州南
G1151,汉口,广州南
G1152,广州南,汉口
G1153,广州南,汉口
G1154,汉口,广州南
G1155,黄冈东,广州南
G1156,广州南,黄冈东
G1157,广州南,黄冈东
G1158,黄冈东,广州南
G1161,武汉,广州南
G1162,广州南,武汉
G1165,宜昌东,广州南
G1168,宜昌东,广州南
G1201,上海虹桥,哈尔滨西
G1202,哈尔滨西,上海虹桥
G1203,哈尔滨西,上海虹桥
G1204,上海虹桥,哈尔滨西
G1205,青岛北,哈尔滨西
G1206,哈尔滨西,青岛北
G1207,哈尔滨西,青岛北
G1208,青岛北,哈尔滨西
G1211,上海虹桥,长春西
G1212,长春西,上海虹桥
G1213,长春西,上海虹桥
G1214,上海虹桥,长春西
G1215,沈阳,长沙南
G1216,长沙南,沈阳
G1217,长沙南,沈阳
G1218,沈阳,长沙南
G1221,宁波,沈阳北
G1222,沈阳北,宁波
G1223,沈阳北,宁波
G1224,宁波,沈阳北
G1225,苍南,沈阳北
G1226,沈阳北,苍南
G1227,沈阳北,苍南
G1228,苍南,沈阳北
G1229,上海虹桥,丹东
G1230,丹东,上海虹桥
G1231,丹东,上海虹桥
G1232,上海虹桥,丹东
G1233,上海虹桥,长春西
G1234,长春西,上海虹桥
G1235,长春西,上海虹桥
G1236,上海虹桥,长春西
G1237,石家庄,佳木斯
G1238,佳木斯,石家庄
G1239,佳木斯,石家庄
G1240,石家庄,佳木斯
G1241,济南,长春西
G1242,长春西,济南西
G1243,长春西,济南西
G1244,济南,长春西
G1245,青岛北,齐齐哈尔南
G1246,齐齐哈尔南,青岛北
G1247,齐齐哈尔南,青岛北
G1248,青岛北,齐齐哈尔南
G1251,大连北,上海虹桥
G1252,上海虹桥,大连北
G1253,上海虹桥,大连北
G1254,大连北,上海虹桥
G1255,上海虹桥,长春西
G1256,长春西,上海虹桥
G1257,长春西,上海虹桥
G1258,上海虹桥,长春西
G1261,郑州东,齐齐哈尔南
G1262,齐齐哈尔南,郑州东
G1263,齐齐哈尔南,郑州东
G1264,郑州东,齐齐哈尔南
G1265,青岛北,长春西
G1266,长春西,青岛北
G1267,长春西,青岛北
G1268,青岛北,长春西
G1271,武汉,沈阳南
G1272,沈阳南,武汉
G1273,沈阳南,武汉
G1274,武汉,沈阳南
G1275,武汉,哈尔滨西
G1276,哈尔滨西,武汉
G1277,哈尔滨西,武汉
G1278,武汉,哈尔滨西
G1281,沈阳北,重庆西
G1282,重庆西,沈阳北
G1283,重庆西,沈阳北
G1284,沈阳北,重庆西
G1285,沈阳北,郑州东
G1286,郑州东,沈阳北
G1287,郑州东,沈阳北
G1288,沈阳北,郑州东
G1289,长春西,长沙南
G1290,长沙南,长春西
G1291,长沙南,长春西
G1292,长春西,长沙南
G1293,大连北,西安北
G1294,西安北,大连北
G1295,西安北,大连北
G1296,大连北,西安北
G1297,沈阳,石家庄
G1298,石家庄,沈阳
G1299,石家庄,沈阳
G1300,沈阳,石家庄
G1301,上海虹桥,广州南
G1304,广州南,上海虹桥
G1305,上海虹桥,广州南
G1306,广州南,上海虹桥
G1311,重庆北,深圳北
G1312,深圳北,重庆北
G1313,深圳北,重庆北
G1314,重庆北,深圳北
G1321,上海虹桥,贵阳北
G1322,贵阳北,上海虹桥
G1328,贵阳北,上海虹桥
G1329,上海虹桥,贵阳北
G1331,杭州东,贵阳北
G1332,贵阳北,杭州东
G1333,上海虹桥,重庆西
G1334,重庆西,上海虹桥
G1335,重庆西,上海虹桥
G1336,上海虹桥,重庆西
G1337,上海虹桥,重庆西
G1338,重庆西,上海虹桥
G1339,重庆西,上海虹桥
G1340,上海虹桥,重庆西
G1341,上海虹桥,长沙南
G1342,长沙南,上海虹桥
G1344,长沙南,上海虹桥
G1346,长沙南,上海虹桥
G1347,上海虹桥,长沙南
G1348,长沙南,上海虹桥
G1349,上海虹桥,长沙南
G1350,长沙南,上海虹桥
G1352,长沙南,上海虹桥
G1353,上海虹桥,长沙南
G1354,长沙南,上海虹桥
G1355,上海虹桥,长沙南
G1356,长沙南,上海虹桥
G1357,上海虹桥,长沙南
G1359,上海虹桥,长沙南
G1361,上海虹桥,长沙南
G1362,长沙南,上海虹桥
G1363,上海虹桥,长沙南
G1364,长沙南,上海虹桥
G1365,上海虹桥,长沙南
G1369,上海虹桥,怀化南
G1370,怀化南,上海虹桥
G1371,上海虹桥,昆明南
G1372,昆明南,上海虹桥
G1373,上海虹桥,昆明南
G1374,昆明南,上海虹桥
G1375,上海虹桥,昆明南
G1376,昆明南,上海虹桥
G1377,南京南,昆明南
G1378,昆明南,南京南
G1379,南京南,昆明南
G1380,昆明南,南京南
G1382,南昌,上海虹桥
G1383,上海虹桥,南昌西
G1384,南昌西,上海虹桥
G1387,上海虹桥,南昌西
G1388,南昌西,上海虹桥
G1389,上海虹桥,南昌
G1390,南昌,上海虹桥
G1391,杭州东,昆明南
G1392,昆明南,杭州东
G1393,上海虹桥,九江
G1394,南昌,上海虹桥
G1395,上海虹桥,南昌西
G1401,南昌西,广州南
G1402,广州南,上饶
G1403,杭州东,广州南
G1404,广州南,杭州东
G1405,上饶,广州南
G1406,广州南,南昌西
G1407,南昌西,广州南
G1408,广州南,南昌西
G1415,长沙南,宁波
G1416,宁波,长沙南
G1417,宁波,长沙南
G1418,长沙南,宁波
G1421,嘉兴南,玉溪
G1422,玉溪,嘉兴南
G1431,长沙南,宁波
G1432,宁波,长沙南
G1433,宁波,长沙南
G1434,长沙南,宁波
G1451,杭州东,南昌西
G1452,九江,杭州东
G1457,萍乡北,温州南
G1458,温州南,萍乡北
G1459,温州南,萍乡北
G1460,萍乡北,温州南
G1461,杭州东,南昌西
G1462,南昌西,杭州东
G1479,九江,长沙南
G1480,长沙南,九江
G1481,南京南,贵阳北
G1482,长沙南,南京南
G1483,南京南,长沙南
G1484,贵阳北,南京南
G1492,南昌,南京南
G1493,南京南,南昌西
G1495,南京南,南昌
G1496,南昌西,南京南
G1501,上海虹桥,南宁东
G1502,南宁东,上海虹桥
G1503,南京南,南宁东
G1504,南宁东,南京南
G1505,南京南,南宁东
G1506,南宁东,南京南
G1509,南京南,三明
G1510,三明,南京南
G1511,南昌西,昆明南
G1514,昆明南,南昌西
G1521,武汉,贵阳北
G1524,贵阳北,武汉
G1525,武汉,昆明南
G1526,昆明南,武汉
G1532,贵阳北,徐州东
G1533,徐州东,贵阳北
G1535,郑州东,玉溪
G1536,玉溪,郑州东
G1537,郑州东,昆明南
G1538,昆明南,郑州东
G1539,南京南,昆明南
G1540,昆明南,南京南
G1545,南京南,南宁东
G1546,南宁东,南京南
G1558,开封北,北京西
G1559,开封北,北京西
G1560,商丘,北京西
G1561,商丘,北京西
G1563,北京西,郑州东
G1564,郑州东,北京西
G1567,北京南,商丘
G1568,商丘,北京南
G1571,北京西,郑州东
G1572,郑州东,北京西
G1581,九江,常州北
G1582,常州北,九江
G1583,常州北,九江
G1584,九江,常州北
G1601,合肥南,深圳北
G1602,深圳北,合肥南
G1603,南京南,深圳北
G1604,深圳北,南京南
G1607,广州南,福州
G1608,福州,广州南
G1609,福州,广州南
G1610,广州南,福州
G1611,合肥南,厦门北
G1612,厦门北,合肥南
G1613,厦门,长沙南
G1614,长沙南,厦门
G1615,长沙南,厦门
G1616,厦门,长沙南
G1619,合肥南,南昌西
G1620,南昌西,合肥南
G1625,福州,长沙南
G1626,长沙南,福州
G1627,长沙南,福州
G1628,福州,长沙南
G1631,上海虹桥,福州
G1632,福州,上海虹桥
G1633,上海虹桥,福州
G1634,福州,上海虹桥
G1635,上海虹桥,福州
G1636,福州,上海虹桥
G1637,上海虹桥,福州
G1638,福州,上海虹桥
G1639,上海虹桥,福州
G1640,福州,上海虹桥
G1641,杭州东,福州
G1642,福州,杭州东
G1643,武汉,福州
G1644,福州,武汉
G1645,福州,武汉
G1646,武汉,福州
G1647,武汉,福州
G1648,福州南,武汉
G1649,福州南,武汉
G1650,武汉,福州
G1651,上海虹桥,厦门北
G1652,厦门,上海虹桥
G1653,上海虹桥,厦门北
G1654,厦门北,上海虹桥
G1655,上海虹桥,厦门北
G1656,厦门北,上海虹桥
G1657,上海虹桥,厦门北
G1658,厦门北,上海虹桥
G1659,上海虹桥,厦门
G1660,厦门北,上海虹桥
G1661,蚌埠南,龙岩
G1662,龙岩,蚌埠南
G1663,龙岩,蚌埠南
G1664,蚌埠南,龙岩
G1665,徐州东,南昌西
G1666,南昌西,徐州东
G1667,南京南,厦门北
G1668,厦门北,南京南
G1669,徐州东,厦门北
G1670,厦门北,徐州东
G1672,福州,南京南
G1673,上海虹桥,厦门北
G1674,厦门北,上海虹桥
G1675,南京南,厦门北
G1676,厦门,南京南
G1677,南京南,福州
G1679,杭州东,厦门
G1680,厦门,杭州东
G1681,厦门,昆明南
G1682,昆明南,厦门
G1683,昆明南,厦门
G1684,厦门,昆明南
G1685,厦门北,贵阳北
G1686,贵阳北,厦门北
G1687,贵阳北,厦门北
G1688,厦门北,贵阳北
G1689,上海虹桥,武夷山东
G1690,武夷山东,上海虹桥
G1691,厦门北,长沙南
G1692,长沙南,厦门北
G1693,长沙南,厦门北
G1694,厦门北,长沙南
G1695,福州,昆明南
G1696,昆明南,福州
G1697,昆明南,福州
G1698,福州,昆明南
G1701,秦皇岛,成都东
G1702,成都东,秦皇岛
G1703,成都东,秦皇岛
G1704,秦皇岛,成都东
G1709,天津西,重庆西
G1710,重庆西,天津西
G1711,天津西,西安北
G1712,西安北,天津西
G1713,天津西,兰州西
G1714,兰州西,天津西
G1715,驻马店西,上海虹桥
G1716,上海虹桥,驻马店西
G1717,上海虹桥,驻马店西
G1718,驻马店西,上海虹桥
G1719,武汉,上海虹桥
G1720,上海虹桥,武汉
G1721,上海虹桥,武汉
G1722,武汉,上海虹桥
G1723,汉口,上海虹桥
G1724,上海虹桥,汉口
G1725,上海虹桥,汉口
G1726,汉口,上海虹桥
G1727,大冶北,上海虹桥
G1728,上海虹桥,大冶北
G1729,上海虹桥,大冶北
G1730,大冶北,上海虹桥
G1731,济南东,温州南
G1732,温州南,济南东
G1733,温州南,济南东
G1734,济南东,温州南
G1735,武汉,上海虹桥
G1736,上海虹桥,武汉
G1737,上海虹桥,武汉
G1738,武汉,上海虹桥
G1741,徐州东,长沙南
G1742,长沙南,徐州东
G1743,南京南,广州南
G1744,广州南,南京南
G1745,合肥南,长沙南
G1746,长沙南,合肥南
G1747,蚌埠南,广州南
G1748,广州南,蚌埠南
G1751,厦门北,昆明南
G1752,昆明南,厦门北
G1753,昆明南,厦门北
G1754,厦门北,昆明南
G1755,成都东,福州南
G1756,福州,成都东
G1757,福州,成都东
G1758,成都东,福州南
G1759,南昌西,重庆西
G1760,重庆西,南昌西
G1761,重庆西,南昌西
G1762,南昌西,重庆西
G1763,武汉,上海虹桥
G1764,上海虹桥,武汉
G1765,上海虹桥,武汉
G1766,武汉,上海虹桥
G1767,汉口,上海虹桥
G1768,上海虹桥,汉口
G1769,上海虹桥,汉口
G1770,汉口,上海虹桥
G1771,长沙南,上海虹桥
G1772,上海虹桥,长沙南
G1773,上海虹桥,长沙南
G1774,长沙南,上海虹桥
G1775,长沙南,上海虹桥
G1776,上海虹桥,长沙南
G1777,上海虹桥,长沙南
G1778,长沙南,上海虹桥
G1802,上海虹桥,郑州东
G1803,上海虹桥,郑州东
